building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
100,0,2016-01-03 03:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,15.0,,12.2,0.0,1.018e+03,350.0,6.2
150,0,2016-01-03 03:00:00,319.7,1,Office,65657,1.955e+03,8.0,7.7,,5.7,,1.0025e+03,240.0,8.2
0,0,2016-01-03 04:00:00,0.0,0,Education,7432,2.008e+03,,15.0,,12.2,0.0,1.017e+03,350.0,6.7
50,0,2016-01-03 04:00:00,0.0,0,Other,4698,1.981e+03,,15.0,,12.2,0.0,1.017e+03,350.0,6.7
100,0,2016-01-03 04:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,15.0,,12.2,0.0,1.017e+03,350.0,6.7
150,0,2016-01-03 04:00:00,316.3,1,Office,65657,1.955e+03,8.0,6.8,,3.9,,1.0015e+03,230.0,5.7
0,0,2016-01-03 05:00:00,0.0,0,Education,7432,2.008e+03,,15.0,,12.2,0.0,1.0165e+03,340.0,5.1
50,0,2016-01-03 05:00:00,0.0,0,Other,4698,1.981e+03,,15.0,,12.2,0.0,1.0165e+03,340.0,5.1
100,0,2016-01-03 05:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,15.0,,12.2,0.0,1.0165e+03,340.0,5.1
150,0,2016-01-03 05:00:00,317.8,1,Office,65657,1.955e+03,8.0,6.3,,3.3,,1.001e+03,190.0,3.6
0,0,2016-01-03 06:00:00,0.0,0,Education,7432,2.008e+03,,14.4,,11.7,0.0,1.017e+03,340.0,4.6
50,0,2016-01-03 06:00:00,0.0,0,Other,4698,1.981e+03,,14.4,,11.7,0.0,1.017e+03,340.0,4.6
100,0,2016-01-03 06:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,14.4,,11.7,0.0,1.017e+03,340.0,4.6
150,0,2016-01-03 06:00:00,324.1,1,Office,65657,1.955e+03,8.0,5.2,,2.5,,1e+03,160.0,3.1
0,0,2016-01-03 07:00:00,0.0,0,Education,7432,2.008e+03,,14.4,,12.2,0.0,1.017e+03,350.0,4.1
50,0,2016-01-03 07:00:00,0.0,0,Other,4698,1.981e+03,,14.4,,12.2,0.0,1.017e+03,350.0,4.1
100,0,2016-01-03 07:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,14.4,,12.2,0.0,1.017e+03,350.0,4.1
150,0,2016-01-03 07:00:00,332.6,1,Office,65657,1.955e+03,8.0,5.8,,2.9,,998.5,150.0,3.6
0,0,2016-01-03 08:00:00,0.0,0,Education,7432,2.008e+03,,14.4,8.0,12.2,0.0,1.017e+03,10.0,4.6
50,0,2016-01-03 08:00:00,0.0,0,Other,4698,1.981e+03,,14.4,8.0,12.2,0.0,1.017e+03,10.0,4.6
100,0,2016-01-03 08:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,14.4,8.0,12.2,0.0,1.017e+03,10.0,4.6
150,0,2016-01-03 08:00:00,340.0,1,Office,65657,1.955e+03,8.0,6.8,,4.6,,997.0,150.0,4.6
0,0,2016-01-03 09:00:00,0.0,0,Education,7432,2.008e+03,,14.4,,12.2,-1.0,1.018e+03,350.0,6.7
50,0,2016-01-03 09:00:00,0.0,0,Other,4698,1.981e+03,,14.4,,12.2,-1.0,1.018e+03,350.0,6.7
100,0,2016-01-03 09:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,14.4,,12.2,-1.0,1.018e+03,350.0,6.7
150,0,2016-01-03 09:00:00,344.2,1,Office,65657,1.955e+03,8.0,7.9,,6.5,,995.5,140.0,4.6
0,0,2016-01-03 10:00:00,0.0,0,Education,7432,2.008e+03,,13.3,,11.7,-1.0,1.0195e+03,340.0,6.7
50,0,2016-01-03 10:00:00,0.0,0,Other,4698,1.981e+03,,13.3,,11.7,-1.0,1.0195e+03,340.0,6.7
100,0,2016-01-03 10:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,13.3,,11.7,-1.0,1.0195e+03,340.0,6.7
150,0,2016-01-03 10:00:00,349.7,1,Office,65657,1.955e+03,8.0,8.9,,7.8,,993.5,150.0,6.2
0,0,2016-01-03 11:00:00,0.0,0,Education,7432,2.008e+03,,13.3,,11.7,3.0,1.019e+03,360.0,5.1
50,0,2016-01-03 11:00:00,0.0,0,Other,4698,1.981e+03,,13.3,,11.7,3.0,1.019e+03,360.0,5.1
100,0,2016-01-03 11:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,13.3,,11.7,3.0,1.019e+03,360.0,5.1
150,0,2016-01-03 11:00:00,348.6,1,Office,65657,1.955e+03,8.0,9.2,,8.2,,991.5,150.0,8.2
0,0,2016-01-03 12:00:00,0.0,0,Education,7432,2.008e+03,,13.3,,12.2,-1.0,1.0165e+03,110.0,5.1
50,0,2016-01-03 12:00:00,0.0,0,Other,4698,1.981e+03,,13.3,,12.2,-1.0,1.0165e+03,110.0,5.1
100,0,2016-01-03 12:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,13.3,,12.2,-1.0,1.0165e+03,110.0,5.1
150,0,2016-01-03 12:00:00,359.7,1,Office,65657,1.955e+03,8.0,9.1,,8.2,,989.0,140.0,9.3
0,0,2016-01-03 13:00:00,0.0,0,Education,7432,2.008e+03,,13.3,,12.2,0.0,1.017e+03,350.0,4.6
50,0,2016-01-03 13:00:00,0.0,0,Other,4698,1.981e+03,,13.3,,12.2,0.0,1.017e+03,350.0,4.6
100,0,2016-01-03 13:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,13.3,,12.2,0.0,1.017e+03,350.0,4.6
150,0,2016-01-03 13:00:00,351.6,1,Office,65657,1.955e+03,8.0,8.9,,8.2,,987.0,150.0,8.2
0,0,2016-01-03 14:00:00,0.0,0,Education,7432,2.008e+03,,14.4,8.0,12.8,0.0,1.0165e+03,320.0,4.1
50,0,2016-01-03 14:00:00,0.0,0,Other,4698,1.981e+03,,14.4,8.0,12.8,0.0,1.0165e+03,320.0,4.1
100,0,2016-01-03 14:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,14.4,8.0,12.8,0.0,1.0165e+03,320.0,4.1
150,0,2016-01-03 14:00:00,352.4,1,Office,65657,1.955e+03,8.0,8.9,,8.3,,984.5,140.0,9.3
0,0,2016-01-03 15:00:00,0.0,0,Education,7432,2.008e+03,,15.0,,12.8,-1.0,1.0155e+03,330.0,2.1
50,0,2016-01-03 15:00:00,0.0,0,Other,4698,1.981e+03,,15.0,,12.8,-1.0,1.0155e+03,330.0,2.1
100,0,2016-01-03 15:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,15.0,,12.8,-1.0,1.0155e+03,330.0,2.1
150,0,2016-01-03 15:00:00,361.9,1,Office,65657,1.955e+03,8.0,9.6,,8.5,,984.5,190.0,5.1
0,0,2016-01-03 16:00:00,0.0,0,Education,7432,2.008e+03,,14.4,,12.8,3.0,1.0155e+03,310.0,3.1
50,0,2016-01-03 16:00:00,0.0,0,Other,4698,1.981e+03,,14.4,,12.8,3.0,1.0155e+03,310.0,3.1
100,0,2016-01-03 16:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,14.4,,12.8,3.0,1.0155e+03,310.0,3.1
150,0,2016-01-03 16:00:00,359.1,1,Office,65657,1.955e+03,8.0,9.4,,8.3,,984.0,190.0,4.6
0,0,2016-01-03 17:00:00,0.0,0,Education,7432,2.008e+03,,14.4,,13.3,5.0,1.015e+03,340.0,3.6
50,0,2016-01-03 17:00:00,0.0,0,Other,4698,1.981e+03,,14.4,,13.3,5.0,1.015e+03,340.0,3.6
100,0,2016-01-03 17:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,14.4,,13.3,5.0,1.015e+03,340.0,3.6
150,0,2016-01-03 17:00:00,358.4,1,Office,65657,1.955e+03,8.0,8.3,,7.8,,984.5,190.0,3.6
0,0,2016-01-03 18:00:00,0.0,0,Education,7432,2.008e+03,,13.9,,12.2,-1.0,1.015e+03,350.0,5.1
50,0,2016-01-03 18:00:00,0.0,0,Other,4698,1.981e+03,,13.9,,12.2,-1.0,1.015e+03,350.0,5.1
100,0,2016-01-03 18:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,13.9,,12.2,-1.0,1.015e+03,350.0,5.1
150,0,2016-01-03 18:00:00,350.0,1,Office,65657,1.955e+03,8.0,8.2,,7.6,,984.0,210.0,4.6
0,0,2016-01-03 19:00:00,0.0,0,Education,7432,2.008e+03,,12.8,,11.7,8.0,1.0145e+03,340.0,4.1
50,0,2016-01-03 19:00:00,0.0,0,Other,4698,1.981e+03,,12.8,,11.7,8.0,1.0145e+03,340.0,4.1
100,0,2016-01-03 19:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,12.8,,11.7,8.0,1.0145e+03,340.0,4.1
150,0,2016-01-03 19:00:00,339.1,1,Office,65657,1.955e+03,8.0,8.1,0.0,7.5,,984.0,220.0,4.6
0,0,2016-01-03 20:00:00,0.0,0,Education,7432,2.008e+03,,12.2,8.0,11.1,8.0,1.015e+03,350.0,4.6
50,0,2016-01-03 20:00:00,0.0,0,Other,4698,1.981e+03,,12.2,8.0,11.1,8.0,1.015e+03,350.0,4.6
100,0,2016-01-03 20:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,12.2,8.0,11.1,8.0,1.015e+03,350.0,4.6
150,0,2016-01-03 20:00:00,331.3,1,Office,65657,1.955e+03,8.0,7.8,0.0,7.0,,984.0,190.0,3.6
0,0,2016-01-03 21:00:00,0.0,0,Education,7432,2.008e+03,,11.7,,11.1,8.0,1.016e+03,320.0,4.6
50,0,2016-01-03 21:00:00,0.0,0,Other,4698,1.981e+03,,11.7,,11.1,8.0,1.016e+03,320.0,4.6
100,0,2016-01-03 21:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,11.7,,11.1,8.0,1.016e+03,320.0,4.6
150,0,2016-01-03 21:00:00,328.9,1,Office,65657,1.955e+03,8.0,7.4,0.0,6.8,,984.0,200.0,3.1
0,0,2016-01-03 22:00:00,0.0,0,Education,7432,2.008e+03,,11.1,,10.0,-1.0,1.0165e+03,320.0,4.1
50,0,2016-01-03 22:00:00,0.0,0,Other,4698,1.981e+03,,11.1,,10.0,-1.0,1.0165e+03,320.0,4.1
100,0,2016-01-03 22:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,11.1,,10.0,-1.0,1.0165e+03,320.0,4.1
150,0,2016-01-03 22:00:00,323.2,1,Office,65657,1.955e+03,8.0,6.6,0.0,6.1,,984.0,200.0,3.6
0,0,2016-01-03 23:00:00,0.0,0,Education,7432,2.008e+03,,11.1,,10.0,2.0,,290.0,4.1
50,0,2016-01-03 23:00:00,0.0,0,Other,4698,1.981e+03,,11.1,,10.0,2.0,,290.0,4.1
100,0,2016-01-03 23:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,11.1,,10.0,2.0,,290.0,4.1
150,0,2016-01-03 23:00:00,327.2,1,Office,65657,1.955e+03,8.0,6.5,0.0,5.9,,984.0,190.0,4.1
0,0,2016-01-04 00:00:00,0.0,0,Education,7432,2.008e+03,,9.4,,7.2,-1.0,1.0155e+03,360.0,3.6
50,0,2016-01-04 00:00:00,0.0,0,Other,4698,1.981e+03,,9.4,,7.2,-1.0,1.0155e+03,360.0,3.6
100,0,2016-01-04 00:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,9.4,,7.2,-1.0,1.0155e+03,360.0,3.6
150,0,2016-01-04 00:00:00,351.7,1,Office,65657,1.955e+03,8.0,6.0,0.0,5.5,,984.0,180.0,4.1
0,0,2016-01-04 01:00:00,0.0,0,Education,7432,2.008e+03,,10.6,,7.8,0.0,1.015e+03,320.0,2.6
50,0,2016-01-04 01:00:00,0.0,0,Other,4698,1.981e+03,,10.6,,7.8,0.0,1.015e+03,320.0,2.6
100,0,2016-01-04 01:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,10.6,,7.8,0.0,1.015e+03,320.0,2.6
150,0,2016-01-04 01:00:00,339.0,1,Office,65657,1.955e+03,8.0,6.3,,5.8,,983.5,180.0,3.1
0,0,2016-01-04 02:00:00,0.0,0,Education,7432,2.008e+03,,10.0,8.0,8.3,0.0,1.015e+03,270.0,2.6
50,0,2016-01-04 02:00:00,0.0,0,Other,4698,1.981e+03,,10.0,8.0,8.3,0.0,1.015e+03,270.0,2.6
100,0,2016-01-04 02:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,10.0,8.0,8.3,0.0,1.015e+03,270.0,2.6
150,0,2016-01-04 02:00:00,342.3,1,Office,65657,1.955e+03,8.0,6.6,,5.9,,983.5,170.0,3.6
0,0,2016-01-04 03:00:00,0.0,0,Education,7432,2.008e+03,,10.0,,7.8,0.0,1.014e+03,320.0,5.1
50,0,2016-01-04 03:00:00,0.0,0,Other,4698,1.981e+03,,10.0,,7.8,0.0,1.014e+03,320.0,5.1
100,0,2016-01-04 03:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,10.0,,7.8,0.0,1.014e+03,320.0,5.1
150,0,2016-01-04 03:00:00,339.0,1,Office,65657,1.955e+03,8.0,6.1,,5.5,,983.5,180.0,4.1
0,0,2016-01-04 04:00:00,0.0,0,Education,7432,2.008e+03,,10.6,,7.8,0.0,1.014e+03,310.0,3.6
50,0,2016-01-04 04:00:00,0.0,0,Other,4698,1.981e+03,,10.6,,7.8,0.0,1.014e+03,310.0,3.6
100,0,2016-01-04 04:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,10.6,,7.8,0.0,1.014e+03,310.0,3.6
150,0,2016-01-04 04:00:00,340.9,1,Office,65657,1.955e+03,8.0,6.4,,5.7,,983.0,180.0,4.1
0,0,2016-01-04 05:00:00,0.0,0,Education,7432,2.008e+03,,10.6,,6.7,0.0,1.0135e+03,330.0,4.1
50,0,2016-01-04 05:00:00,0.0,0,Other,4698,1.981e+03,,10.6,,6.7,0.0,1.0135e+03,330.0,4.1
100,0,2016-01-04 05:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,10.6,,6.7,0.0,1.0135e+03,330.0,4.1
150,0,2016-01-04 05:00:00,341.4,1,Office,65657,1.955e+03,8.0,5.8,,5.3,,983.0,170.0,2.1
0,0,2016-01-04 06:00:00,0.0,0,Education,7432,2.008e+03,,10.0,,4.4,0.0,1.014e+03,320.0,5.7
50,0,2016-01-04 06:00:00,0.0,0,Other,4698,1.981e+03,,10.0,,4.4,0.0,1.014e+03,320.0,5.7
100,0,2016-01-04 06:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,10.0,,4.4,0.0,1.014e+03,320.0,5.7
150,0,2016-01-04 06:00:00,368.7,1,Office,65657,1.955e+03,8.0,6.4,,6.0,,983.0,180.0,3.6
0,0,2016-01-04 07:00:00,0.0,0,Education,7432,2.008e+03,,10.0,,4.4,0.0,1.0145e+03,340.0,3.1
50,0,2016-01-04 07:00:00,0.0,0,Other,4698,1.981e+03,,10.0,,4.4,0.0,1.0145e+03,340.0,3.1
100,0,2016-01-04 07:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,10.0,,4.4,0.0,1.0145e+03,340.0,3.1
150,0,2016-01-04 07:00:00,391.5,1,Office,65657,1.955e+03,8.0,6.7,,6.0,,983.0,160.0,3.6
0,0,2016-01-04 08:00:00,0.0,0,Education,7432,2.008e+03,,9.4,6.0,4.4,0.0,1.0155e+03,320.0,5.1
50,0,2016-01-04 08:00:00,0.0,0,Other,4698,1.981e+03,,9.4,6.0,4.4,0.0,1.0155e+03,320.0,5.1
100,0,2016-01-04 08:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,9.4,6.0,4.4,0.0,1.0155e+03,320.0,5.1
150,0,2016-01-04 08:00:00,427.0,1,Office,65657,1.955e+03,8.0,7.4,,6.2,,982.5,180.0,4.6
0,0,2016-01-04 09:00:00,0.0,0,Education,7432,2.008e+03,,8.9,4.0,3.9,0.0,1.016e+03,320.0,4.1
50,0,2016-01-04 09:00:00,0.0,0,Other,4698,1.981e+03,,8.9,4.0,3.9,0.0,1.016e+03,320.0,4.1
100,0,2016-01-04 09:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,8.9,4.0,3.9,0.0,1.016e+03,320.0,4.1
150,0,2016-01-04 09:00:00,459.9,1,Office,65657,1.955e+03,8.0,7.7,,6.5,,983.0,160.0,4.1
0,0,2016-01-04 10:00:00,0.0,0,Education,7432,2.008e+03,,11.1,2.0,2.2,0.0,1.0165e+03,320.0,4.6
50,0,2016-01-04 10:00:00,0.0,0,Other,4698,1.981e+03,,11.1,2.0,2.2,0.0,1.0165e+03,320.0,4.6
100,0,2016-01-04 10:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,11.1,2.0,2.2,0.0,1.0165e+03,320.0,4.6
150,0,2016-01-04 10:00:00,510.9,1,Office,65657,1.955e+03,8.0,8.9,,7.4,,982.5,180.0,4.6
0,0,2016-01-04 11:00:00,0.0,0,Education,7432,2.008e+03,,13.3,4.0,2.2,0.0,1.0175e+03,330.0,6.2
50,0,2016-01-04 11:00:00,0.0,0,Other,4698,1.981e+03,,13.3,4.0,2.2,0.0,1.0175e+03,330.0,6.2
100,0,2016-01-04 11:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,13.3,4.0,2.2,0.0,1.0175e+03,330.0,6.2
150,0,2016-01-04 11:00:00,526.1,1,Office,65657,1.955e+03,8.0,9.7,,7.5,,982.5,200.0,5.1
0,0,2016-01-04 12:00:00,0.0,0,Education,7432,2.008e+03,,15.6,2.0,1.1,0.0,1.017e+03,330.0,3.6
50,0,2016-01-04 12:00:00,0.0,0,Other,4698,1.981e+03,,15.6,2.0,1.1,0.0,1.017e+03,330.0,3.6
100,0,2016-01-04 12:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,15.6,2.0,1.1,0.0,1.017e+03,330.0,3.6
150,0,2016-01-04 12:00:00,540.4,1,Office,65657,1.955e+03,8.0,9.8,,7.5,,982.5,200.0,5.7
0,0,2016-01-04 13:00:00,0.0,0,Education,7432,2.008e+03,,15.6,0.0,-0.6,0.0,1.017e+03,320.0,4.1
50,0,2016-01-04 13:00:00,0.0,0,Other,4698,1.981e+03,,15.6,0.0,-0.6,0.0,1.017e+03,320.0,4.1
100,0,2016-01-04 13:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,15.6,0.0,-0.6,0.0,1.017e+03,320.0,4.1
150,0,2016-01-04 13:00:00,538.0,1,Office,65657,1.955e+03,8.0,10.1,,8.0,,982.0,190.0,5.1
0,0,2016-01-04 14:00:00,0.0,0,Education,7432,2.008e+03,,17.2,0.0,-1.7,0.0,1.016e+03,310.0,5.1
50,0,2016-01-04 14:00:00,0.0,0,Other,4698,1.981e+03,,17.2,0.0,-1.7,0.0,1.016e+03,310.0,5.1
100,0,2016-01-04 14:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,17.2,0.0,-1.7,0.0,1.016e+03,310.0,5.1
150,0,2016-01-04 14:00:00,540.6,1,Office,65657,1.955e+03,8.0,10.4,,7.4,,982.0,210.0,4.6
0,0,2016-01-04 15:00:00,0.0,0,Education,7432,2.008e+03,,17.8,0.0,-0.6,0.0,1.0155e+03,300.0,4.6
50,0,2016-01-04 15:00:00,0.0,0,Other,4698,1.981e+03,,17.8,0.0,-0.6,0.0,1.0155e+03,300.0,4.6
100,0,2016-01-04 15:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,17.8,0.0,-0.6,0.0,1.0155e+03,300.0,4.6
150,0,2016-01-04 15:00:00,540.4,1,Office,65657,1.955e+03,8.0,9.8,,7.2,,982.0,210.0,4.1
0,0,2016-01-04 16:00:00,0.0,0,Education,7432,2.008e+03,,17.8,0.0,-1.7,0.0,1.0155e+03,300.0,5.7
50,0,2016-01-04 16:00:00,0.0,0,Other,4698,1.981e+03,,17.8,0.0,-1.7,0.0,1.0155e+03,300.0,5.7
100,0,2016-01-04 16:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,17.8,0.0,-1.7,0.0,1.0155e+03,300.0,5.7
150,0,2016-01-04 16:00:00,528.5,1,Office,65657,1.955e+03,8.0,9.2,,7.4,,982.5,190.0,3.6
0,0,2016-01-04 17:00:00,0.0,0,Education,7432,2.008e+03,,17.8,0.0,-0.6,0.0,1.016e+03,300.0,5.7
50,0,2016-01-04 17:00:00,0.0,0,Other,4698,1.981e+03,,17.8,0.0,-0.6,0.0,1.016e+03,300.0,5.7
100,0,2016-01-04 17:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,17.8,0.0,-0.6,0.0,1.016e+03,300.0,5.7
150,0,2016-01-04 17:00:00,496.6,1,Office,65657,1.955e+03,8.0,8.6,,7.3,,982.5,170.0,3.6
0,0,2016-01-04 18:00:00,0.0,0,Education,7432,2.008e+03,,17.8,0.0,-1.1,0.0,1.0165e+03,320.0,3.6
50,0,2016-01-04 18:00:00,0.0,0,Other,4698,1.981e+03,,17.8,0.0,-1.1,0.0,1.0165e+03,320.0,3.6
100,0,2016-01-04 18:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,17.8,0.0,-1.1,0.0,1.0165e+03,320.0,3.6
150,0,2016-01-04 18:00:00,453.8,1,Office,65657,1.955e+03,8.0,8.2,,6.7,,982.5,170.0,4.1
0,0,2016-01-04 19:00:00,0.0,0,Education,7432,2.008e+03,,14.4,0.0,2.2,0.0,1.0175e+03,320.0,2.6
50,0,2016-01-04 19:00:00,0.0,0,Other,4698,1.981e+03,,14.4,0.0,2.2,0.0,1.0175e+03,320.0,2.6
100,0,2016-01-04 19:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,14.4,0.0,2.2,0.0,1.0175e+03,320.0,2.6
150,0,2016-01-04 19:00:00,419.2,1,Office,65657,1.955e+03,8.0,7.7,,6.2,,983.0,170.0,4.6
0,0,2016-01-04 20:00:00,0.0,0,Education,7432,2.008e+03,,13.3,0.0,3.9,0.0,1.018e+03,20.0,4.6
50,0,2016-01-04 20:00:00,0.0,0,Other,4698,1.981e+03,,13.3,0.0,3.9,0.0,1.018e+03,20.0,4.6
100,0,2016-01-04 20:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,13.3,0.0,3.9,0.0,1.018e+03,20.0,4.6
150,0,2016-01-04 20:00:00,402.9,1,Office,65657,1.955e+03,8.0,7.6,,6.0,,983.0,170.0,4.6
0,0,2016-01-04 21:00:00,0.0,0,Education,7432,2.008e+03,,13.3,0.0,4.4,0.0,1.019e+03,30.0,7.7
50,0,2016-01-04 21:00:00,0.0,0,Other,4698,1.981e+03,,13.3,0.0,4.4,0.0,1.019e+03,30.0,7.7
100,0,2016-01-04 21:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,13.3,0.0,4.4,0.0,1.019e+03,30.0,7.7
150,0,2016-01-04 21:00:00,382.0,1,Office,65657,1.955e+03,8.0,7.9,,6.3,,983.0,160.0,4.1
0,0,2016-01-04 22:00:00,0.0,0,Education,7432,2.008e+03,,12.2,0.0,6.1,0.0,1.0205e+03,30.0,5.1
50,0,2016-01-04 22:00:00,0.0,0,Other,4698,1.981e+03,,12.2,0.0,6.1,0.0,1.0205e+03,30.0,5.1
100,0,2016-01-04 22:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,12.2,0.0,6.1,0.0,1.0205e+03,30.0,5.1
150,0,2016-01-04 22:00:00,376.8,1,Office,65657,1.955e+03,8.0,7.2,,6.2,,982.5,140.0,4.1
0,0,2016-01-04 23:00:00,0.0,0,Education,7432,2.008e+03,,11.1,2.0,6.7,0.0,1.021e+03,360.0,4.1
50,0,2016-01-04 23:00:00,0.0,0,Other,4698,1.981e+03,,11.1,2.0,6.7,0.0,1.021e+03,360.0,4.1
100,0,2016-01-04 23:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,11.1,2.0,6.7,0.0,1.021e+03,360.0,4.1
150,0,2016-01-04 23:00:00,367.7,1,Office,65657,1.955e+03,8.0,7.7,,6.7,,982.5,150.0,4.6
0,0,2016-01-05 00:00:00,0.0,0,Education,7432,2.008e+03,,11.7,0.0,6.1,0.0,1.021e+03,360.0,5.7
50,0,2016-01-05 00:00:00,0.0,0,Other,4698,1.981e+03,,11.7,0.0,6.1,0.0,1.021e+03,360.0,5.7
100,0,2016-01-05 00:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,11.7,0.0,6.1,0.0,1.021e+03,360.0,5.7
150,0,2016-01-05 00:00:00,351.7,1,Office,65657,1.955e+03,8.0,7.4,,6.9,,982.0,150.0,4.1
0,0,2016-01-05 01:00:00,0.0,0,Education,7432,2.008e+03,,10.6,0.0,6.1,0.0,1.0215e+03,350.0,4.1
50,0,2016-01-05 01:00:00,0.0,0,Other,4698,1.981e+03,,10.6,0.0,6.1,0.0,1.0215e+03,350.0,4.1
100,0,2016-01-05 01:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,10.6,0.0,6.1,0.0,1.0215e+03,350.0,4.1
150,0,2016-01-05 01:00:00,347.3,1,Office,65657,1.955e+03,8.0,8.1,,6.6,,982.0,170.0,5.1
0,0,2016-01-05 02:00:00,0.0,0,Education,7432,2.008e+03,,10.0,0.0,6.1,0.0,1.021e+03,360.0,4.1
50,0,2016-01-05 02:00:00,0.0,0,Other,4698,1.981e+03,,10.0,0.0,6.1,0.0,1.021e+03,360.0,4.1
100,0,2016-01-05 02:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,10.0,0.0,6.1,0.0,1.021e+03,360.0,4.1
150,0,2016-01-05 02:00:00,347.9,1,Office,65657,1.955e+03,8.0,8.2,,7.3,,982.0,160.0,3.6
0,0,2016-01-05 03:00:00,0.0,0,Education,7432,2.008e+03,,10.6,0.0,6.1,0.0,1.021e+03,360.0,4.6
50,0,2016-01-05 03:00:00,0.0,0,Other,4698,1.981e+03,,10.6,0.0,6.1,0.0,1.021e+03,360.0,4.6
100,0,2016-01-05 03:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,10.6,0.0,6.1,0.0,1.021e+03,360.0,4.6
150,0,2016-01-05 03:00:00,345.8,1,Office,65657,1.955e+03,8.0,8.3,,7.4,,982.0,180.0,3.6
0,0,2016-01-05 04:00:00,0.0,0,Education,7432,2.008e+03,,10.6,0.0,6.7,0.0,1.021e+03,360.0,5.1
50,0,2016-01-05 04:00:00,0.0,0,Other,4698,1.981e+03,,10.6,0.0,6.7,0.0,1.021e+03,360.0,5.1
100,0,2016-01-05 04:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,10.6,0.0,6.7,0.0,1.021e+03,360.0,5.1
150,0,2016-01-05 04:00:00,348.1,1,Office,65657,1.955e+03,8.0,6.4,,5.6,,982.0,150.0,2.6
0,0,2016-01-05 05:00:00,0.0,0,Education,7432,2.008e+03,,10.0,0.0,6.7,0.0,1.0215e+03,360.0,4.6
50,0,2016-01-05 05:00:00,0.0,0,Other,4698,1.981e+03,,10.0,0.0,6.7,0.0,1.0215e+03,360.0,4.6
100,0,2016-01-05 05:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,10.0,0.0,6.7,0.0,1.0215e+03,360.0,4.6
150,0,2016-01-05 05:00:00,352.2,1,Office,65657,1.955e+03,8.0,6.7,,6.6,,982.0,140.0,2.1
0,0,2016-01-05 06:00:00,0.0,0,Education,7432,2.008e+03,,10.6,0.0,6.7,0.0,1.022e+03,360.0,4.6
50,0,2016-01-05 06:00:00,0.0,0,Other,4698,1.981e+03,,10.6,0.0,6.7,0.0,1.022e+03,360.0,4.6
100,0,2016-01-05 06:00:00,0.0,0,Lodging/residential,24456,1.968e+03,,10.6,0.0,6.7,0.0,1.022e+03,360.0,4.6
150,0,2016-01-05 06:00:00,369.2,1,Office,65657,1.955e+03,8.0,5.7,,5.5,,982.0,150.0,2.6
